,metabolite ID,metabolite names,microbes ID,microbes names,edgeType,error reduced,step deleted,position in x
46,2103,Glycolithocholate,149,Bifidobacterium adolescentis,2,-0.0010000000000000009,1943,6571
47,2049,Cholic acid (Cholate),134,Bacteroides thetaiotaomicron,2,0.001868611723820468,1987,3112
48,2107,H2 (Hydrogen),159,Bilophila wadsworthia,2,0.0005552438880525035,2105,6865
49,2055,CO2,457,Eubacterium rectale,2,0.00019718494839737755,2169,3425
50,2174,N-Acetylgalactosamine (N-Acetyl-D-galactosamine),965,Ruminococcus flavefaciens,2,0.00024201936093326548,2177,11294
51,2093,Formate,455,Eubacterium hallii,3,-0.0010000000000000009,2207,21927
52,2178,"NH3 (Ammonia, NH4+, Ammonium)",401,Desulfovibrio piger,2,0.0005924904406008347,2222,11483
53,2046,Chenodeoxycholic acid (Chenodeoxycholate),134,Bacteroides thetaiotaomicron,2,0.0026654083917342364,2224,2968
54,2014,Acetate,455,Eubacterium hallii,2,-9.701661597416589e-05,2393,975
55,2157,Lactose,158,Bifidobacterium pseudocatenulatum,2,-0.0009176402992808752,2500,10176
56,2205,Pyruvate,159,Bilophila wadsworthia,2,-0.0008269417764872333,2606,13273
57,2125,"L-Alanine (D-Alanine, Alanine)",454,Eubacterium eligens,3,-0.00017070881752201394,2666,23798
58,2068,D-Glucose (Glucose),870,Prevotella copri,2,7.369312051042076e-05,2769,4303
59,2230,Toluene,455,Eubacterium hallii,3,6.225490857381111e-06,2826,30927
60,2053,Citrate,608,Lactococcus lactis,3,7.815215637918538e-05,3168,19273
61,2230,Toluene,455,Eubacterium hallii,3,0.00043859472559049095,3316,30927
62,2079,D-Xylose (Xylose),968,Ruminococcus obeum,2,-0.0008775931983049379,3375,5104
63,2109,H2S (HS-),159,Bilophila wadsworthia,3,-0.0010000000000000009,3471,22921
64,2157,Lactose,339,Coprococcus eutactus,2,-0.0009609707264847112,3496,10186
65,2083,Dichloromethane (Methylene chloride),454,Eubacterium eligens,2,0.0010000000000000009,3692,5366
66,2206,Raffinose,153,Bifidobacterium breve,2,-0.0014295686412905129,3741,13342
